Fecha,Departamento,Localidad,Confirmados,Descartados,En estudio,Notificaciones
2020-08-24T00:00:00-03:00,Constitución,EMPALME VILLA CONSTITUCION,8,37,0,45
2020-08-24T00:00:00-03:00,Constitución,GENERAL GELLY,0,1,0,1
2020-08-24T00:00:00-03:00,Constitución,GODOY,1,4,0,5
2020-08-24T00:00:00-03:00,Constitución,JUAN B. MOLINA,0,2,0,2
2020-08-24T00:00:00-03:00,Constitución,JUNCAL,0,4,0,4
2020-08-24T00:00:00-03:00,Constitución,LA VANGUARDIA,0,1,0,1
2020-08-24T00:00:00-03:00,Constitución,MAXIMO PAZ,1,28,0,29
2020-08-24T00:00:00-03:00,Constitución,PAVON,4,10,0,14
2020-08-24T00:00:00-03:00,Constitución,PAVON ARRIBA,0,4,0,4
2020-08-24T00:00:00-03:00,Constitución,PEYRANO,0,2,0,2
2020-08-24T00:00:00-03:00,Constitución,RUEDA,2,2,0,4
2020-08-24T00:00:00-03:00,Constitución,SANTA TERESA,1,7,0,8
2020-08-24T00:00:00-03:00,Constitución,SARGENTO CABRAL,0,2,0,2
2020-08-24T00:00:00-03:00,Constitución,VILLA CONSTITUCION,74,293,0,367
2020-08-24T00:00:00-03:00,Garay,CAMPO DEL MEDIO,5,1,0,6
2020-08-24T00:00:00-03:00,Garay,CAYASTA,5,18,0,23
2020-08-24T00:00:00-03:00,Garay,COLONIA MASCIAS,0,1,0,1
2020-08-24T00:00:00-03:00,Garay,HELVECIA,37,91,0,128
2020-08-24T00:00:00-03:00,Garay,LOS ZAPALLOS,0,1,0,1
2020-08-24T00:00:00-03:00,Garay,SALADERO MARIANO CABAL,0,4,0,4
2020-08-24T00:00:00-03:00,Garay,SANTA ROSA DE CALCHINES,1,30,0,31
2020-08-24T00:00:00-03:00,General López,AARON CASTELLANOS,0,1,0,1
2020-08-24T00:00:00-03:00,General López,AMENABAR,1,2,0,3
2020-08-24T00:00:00-03:00,General López,CAFFERATA,0,4,0,4
2020-08-24T00:00:00-03:00,General López,CAÑADA DEL UCLE,9,21,0,30
2020-08-24T00:00:00-03:00,General López,CARMEN,2,10,0,12
2020-08-24T00:00:00-03:00,General López,CARRERAS,57,57,0,114
2020-08-24T00:00:00-03:00,General López,CHAPUY,0,3,0,3
2020-08-24T00:00:00-03:00,General López,CHOVET,2,12,0,14
2020-08-24T00:00:00-03:00,General López,CHRISTOPHERSEN,0,2,0,2
2020-08-24T00:00:00-03:00,General López,DIEGO DE ALVEAR,0,9,0,9
2020-08-24T00:00:00-03:00,General López,ELORTONDO,7,25,0,32
2020-08-24T00:00:00-03:00,General López,FIRMAT,40,145,0,185
2020-08-24T00:00:00-03:00,General López,HUGHES,1,27,0,28
2020-08-24T00:00:00-03:00,General López,LABORDEBOY,1,16,0,17
2020-08-24T00:00:00-03:00,General López,LAZZARINO,0,1,0,1
2020-08-24T00:00:00-03:00,General López,MAGGIOLO,0,6,0,6
2020-08-24T00:00:00-03:00,General López,MARIA TERESA,0,6,0,6
2020-08-24T00:00:00-03:00,General López,MELINCUE,4,14,0,18
2020-08-24T00:00:00-03:00,General López,MIGUEL TORRES,0,5,0,5
2020-08-24T00:00:00-03:00,General López,MURPHY,2,18,0,20
2020-08-24T00:00:00-03:00,General López,RUFINO,7,64,0,71
2020-08-24T00:00:00-03:00,General López,SANCTI SPIRITU,5,36,0,41
2020-08-24T00:00:00-03:00,General López,SAN EDUARDO,1,10,0,11
2020-08-24T00:00:00-03:00,General López,SAN FRANCISCO DE SANTA FE,0,2,0,2
2020-08-24T00:00:00-03:00,General López,SAN GREGORIO,1,12,0,13
2020-08-24T00:00:00-03:00,General López,SANTA ISABEL,90,67,0,157
2020-08-24T00:00:00-03:00,General López,TEODELINA,0,47,0,47
2020-08-24T00:00:00-03:00,General López,VENADO TUERTO,301,752,0,1053
2020-08-24T00:00:00-03:00,General López,VILLA CAÑAS,27,53,0,80
2020-08-24T00:00:00-03:00,General López,WHEELWRIGHT,1,18,0,19
2020-08-24T00:00:00-03:00,General Obligado,ARROYO CEIBAL,0,2,0,2
2020-08-24T00:00:00-03:00,General Obligado,AVELLANEDA,6,93,0,99
2020-08-24T00:00:00-03:00,General Obligado,BERNA,0,2,0,2
2020-08-24T00:00:00-03:00,General Obligado,EL ARAZA,0,2,0,2
2020-08-24T00:00:00-03:00,General Obligado,EL RABON,0,4,0,4
2020-08-24T00:00:00-03:00,General Obligado,EL SOMBRERITO,0,5,0,5
2020-08-24T00:00:00-03:00,General Obligado,FLORENCIA,1,18,0,19
2020-08-24T00:00:00-03:00,General Obligado,INGENIERO CHANOURDIE,0,1,0,1
2020-08-24T00:00:00-03:00,General Obligado,LA HORTENSIA,2,1,0,3
2020-08-24T00:00:00-03:00,General Obligado,LANTERI,0,3,0,3
2020-08-24T00:00:00-03:00,General Obligado,LAS GARZAS,0,1,0,1
2020-08-24T00:00:00-03:00,General Obligado,LAS TOSCAS,2,41,0,43
2020-08-24T00:00:00-03:00,General Obligado,LOS LAURELES,0,2,0,2
2020-08-24T00:00:00-03:00,General Obligado,MALABRIGO,0,8,0,8
2020-08-24T00:00:00-03:00,General Obligado,MOUSSY,0,1,0,1
2020-08-24T00:00:00-03:00,General Obligado,PARAJE SAN MANUEL,0,1,0,1
2020-08-24T00:00:00-03:00,General Obligado,PUERTO RECONQUISTA,0,2,0,2
2020-08-24T00:00:00-03:00,General Obligado,RECONQUISTA,6,268,0,274
2020-08-24T00:00:00-03:00,General Obligado,SAN ANTONIO DE OBLIGADO,0,18,0,18
2020-08-24T00:00:00-03:00,General Obligado,TACUARENDI,1,27,0,28
2020-08-24T00:00:00-03:00,General Obligado,VILLA ADELA,2,1,0,3
2020-08-24T00:00:00-03:00,General Obligado,VILLA ANA,0,6,0,6
2020-08-24T00:00:00-03:00,General Obligado,VILLA GUILLERMINA,0,18,0,18
2020-08-24T00:00:00-03:00,General Obligado,VILLA OCAMPO,25,137,0,162
2020-08-24T00:00:00-03:00,Iriondo,BUSTINZA,0,1,0,1
2020-08-24T00:00:00-03:00,Iriondo,CAÑADA DE GOMEZ,3,155,0,158
2020-08-24T00:00:00-03:00,Iriondo,CARRIZALES,0,5,0,5
2020-08-24T00:00:00-03:00,Iriondo,CLASON,0,1,0,1
2020-08-24T00:00:00-03:00,Iriondo,CORREA,3,16,0,19
2020-08-24T00:00:00-03:00,Iriondo,LUCIO V. LOPEZ,1,0,0,1
2020-08-24T00:00:00-03:00,Iriondo,OLIVEROS,5,48,0,53
2020-08-24T00:00:00-03:00,Iriondo,PUEBLO ANDINO,4,25,0,29
2020-08-24T00:00:00-03:00,Iriondo,SALTO GRANDE,1,5,0,6
2020-08-24T00:00:00-03:00,Iriondo,SERODINO,0,16,0,16
2020-08-24T00:00:00-03:00,Iriondo,TOTORAS,4,25,0,29
2020-08-24T00:00:00-03:00,Iriondo,VILLA ELOISA,0,9,0,9
2020-08-24T00:00:00-03:00,Iriondo,VILLA LA RIVERA - PUEBLO ANDINO,1,1,0,2
2020-08-24T00:00:00-03:00,La Capital,ANGEL GALLARDO,5,13,0,18
2020-08-24T00:00:00-03:00,La Capital,ARROYO AGUIAR,1,8,0,9
2020-08-24T00:00:00-03:00,La Capital,ARROYO LEYES,2,18,0,20
2020-08-24T00:00:00-03:00,La Capital,CABAL,0,9,0,9
2020-08-24T00:00:00-03:00,La Capital,CANDIOTI,1,1,0,2
2020-08-24T00:00:00-03:00,La Capital,EMILIA,0,1,0,1
2020-08-24T00:00:00-03:00,La Capital,IRIONDO,0,1,0,1
2020-08-24T00:00:00-03:00,La Capital,LAGUNA PAIVA,12,80,0,92
2020-08-24T00:00:00-03:00,La Capital,LLAMBI CAMPBELL,3,4,0,7
2020-08-24T00:00:00-03:00,La Capital,MONTE VERA,91,119,0,210
2020-08-24T00:00:00-03:00,La Capital,NELSON,0,26,0,26
2020-08-24T00:00:00-03:00,La Capital,RECREO,12,85,0,97
2020-08-24T00:00:00-03:00,La Capital,RINCON DE AVILA,0,1,0,1
2020-08-24T00:00:00-03:00,La Capital,RINCON NORTE,0,4,0,4
2020-08-24T00:00:00-03:00,La Capital,RINCON POTRERO,0,1,0,1
2020-08-24T00:00:00-03:00,La Capital,SAN JOSE DEL RINCON,5,60,0,65
2020-08-24T00:00:00-03:00,La Capital,SANTA FE,223,2458,0,2681
2020-08-24T00:00:00-03:00,La Capital,SANTO TOME,67,338,0,405
2020-08-24T00:00:00-03:00,La Capital,SAUCE VIEJO,6,51,0,57
2020-08-24T00:00:00-03:00,Las Colonias,COLONIA NUEVA CENTRO,0,1,0,1
2020-08-24T00:00:00-03:00,Las Colonias,CULULU,0,1,0,1
2020-08-24T00:00:00-03:00,Las Colonias,ELISA,0,2,0,2
2020-08-24T00:00:00-03:00,Las Colonias,ESPERANZA,28,181,0,209
2020-08-24T00:00:00-03:00,Las Colonias,FELICIA,0,8,0,8
2020-08-24T00:00:00-03:00,Las Colonias,FRANCK,5,19,0,24
2020-08-24T00:00:00-03:00,Las Colonias,GRUTLY,0,2,0,2
2020-08-24T00:00:00-03:00,Las Colonias,HIPATIA,0,1,0,1
2020-08-24T00:00:00-03:00,Las Colonias,HUMBOLDT,4,17,0,21
2020-08-24T00:00:00-03:00,Las Colonias,LA PELADA,0,2,0,2
2020-08-24T00:00:00-03:00,Las Colonias,MATILDE,0,2,0,2
2020-08-24T00:00:00-03:00,Las Colonias,NUEVO TORINO,0,3,0,3
2020-08-24T00:00:00-03:00,Las Colonias,PILAR,1,15,0,16
2020-08-24T00:00:00-03:00,Las Colonias,PROGRESO,0,6,0,6
2020-08-24T00:00:00-03:00,Las Colonias,SAN AGUSTIN,0,4,0,4
2020-08-24T00:00:00-03:00,Las Colonias,SAN CARLOS CENTRO,0,28,0,28
2020-08-24T00:00:00-03:00,Las Colonias,SAN CARLOS SUD,1,6,0,7
2020-08-24T00:00:00-03:00,Las Colonias,SAN JERONIMO DEL SAUCE,0,1,0,1
2020-08-24T00:00:00-03:00,Las Colonias,SAN JERONIMO NORTE,3,7,0,10
2020-08-24T00:00:00-03:00,Las Colonias,SANTA CLARA DE BUENA VISTA,0,9,0,9
2020-08-24T00:00:00-03:00,Las Colonias,SANTO DOMINGO,0,7,0,7
2020-08-24T00:00:00-03:00,Las Colonias,SA PEREYRA,0,4,0,4
2020-08-24T00:00:00-03:00,Las Colonias,SARMIENTO,0,3,0,3
2020-08-24T00:00:00-03:00,Rosario,ACEBAL,0,30,0,30
2020-08-24T00:00:00-03:00,Rosario,ALBARELLOS,0,1,0,1
2020-08-24T00:00:00-03:00,Rosario,ALVAREZ,0,32,0,32
2020-08-24T00:00:00-03:00,Rosario,ALVEAR,8,46,0,54
2020-08-24T00:00:00-03:00,Rosario,ARMINDA,1,1,0,2
2020-08-24T00:00:00-03:00,Rosario,ARROYO SECO,11,144,0,155
2020-08-24T00:00:00-03:00,Rosario,CARMEN DEL SAUCE,0,1,0,1
2020-08-24T00:00:00-03:00,Rosario,CORONEL BOGADO,1,6,0,7
2020-08-24T00:00:00-03:00,Rosario,CORONEL RODOLFO S. DOMINGUEZ,0,5,0,5
2020-08-24T00:00:00-03:00,Rosario,CUATRO ESQUINAS,0,1,0,1
2020-08-24T00:00:00-03:00,Rosario,FIGHIERA,4,24,0,28
2020-08-24T00:00:00-03:00,Rosario,FUNES,64,269,0,333
2020-08-24T00:00:00-03:00,Rosario,GENERAL LAGOS,1,29,0,30
2020-08-24T00:00:00-03:00,Rosario,GRANADERO BAIGORRIA,39,346,0,385
2020-08-24T00:00:00-03:00,Rosario,IBARLUCEA,11,37,0,48
2020-08-24T00:00:00-03:00,Rosario,LA CAROLINA,0,3,0,3
2020-08-24T00:00:00-03:00,Rosario,PEREZ,44,384,0,428
2020-08-24T00:00:00-03:00,Rosario,PIÑERO,1,15,0,16
2020-08-24T00:00:00-03:00,Rosario,PUEBLO ESTHER,13,79,0,92
2020-08-24T00:00:00-03:00,Rosario,PUEBLO MUÑOZ,0,2,0,2
2020-08-24T00:00:00-03:00,Rosario,PUEBLO URANGA,0,3,0,3
2020-08-24T00:00:00-03:00,Rosario,ROSARIO,2311,15047,0,17358
2020-08-24T00:00:00-03:00,Rosario,SOLDINI,22,31,0,53
2020-08-24T00:00:00-03:00,Rosario,VILLA AMELIA,0,14,0,14
2020-08-24T00:00:00-03:00,Rosario,VILLA GOBERNADOR GALVEZ,53,748,0,801
2020-08-24T00:00:00-03:00,Rosario,ZAVALLA,63,102,0,165
2020-08-24T00:00:00-03:00,San Cristóbal,AGUARA GRANDE,0,1,0,1
2020-08-24T00:00:00-03:00,San Cristóbal,AMBROSETTI,0,1,0,1
2020-08-24T00:00:00-03:00,San Cristóbal,ARRUFO,0,4,0,4
2020-08-24T00:00:00-03:00,San Cristóbal,CERES,22,92,0,114
2020-08-24T00:00:00-03:00,San Cristóbal,COLONIA ROSA,0,1,0,1
2020-08-24T00:00:00-03:00,San Cristóbal,LA RUBIA,0,1,0,1
2020-08-24T00:00:00-03:00,San Cristóbal,MOISES VILLE,0,2,0,2
2020-08-24T00:00:00-03:00,San Cristóbal,SAN CRISTOBAL,0,20,0,20
2020-08-24T00:00:00-03:00,San Cristóbal,SAN GUILLERMO,0,7,0,7
2020-08-24T00:00:00-03:00,San Cristóbal,SUARDI,0,13,0,13
2020-08-24T00:00:00-03:00,San Cristóbal,VILLA SARALEGUI,0,1,0,1
2020-08-24T00:00:00-03:00,San Cristóbal,VILLA TRINIDAD,0,5,0,5
2020-08-24T00:00:00-03:00,San Javier,ALEJANDRA,0,4,0,4
2020-08-24T00:00:00-03:00,San Javier,LA BRAVA,0,1,0,1
2020-08-24T00:00:00-03:00,San Javier,ROMANG,0,14,0,14
2020-08-24T00:00:00-03:00,San Javier,SAN JAVIER,3,35,0,38
2020-08-24T00:00:00-03:00,San Jerónimo,AROCENA,0,8,0,8
2020-08-24T00:00:00-03:00,San Jerónimo,BARRANCAS,1,13,0,14
2020-08-24T00:00:00-03:00,San Jerónimo,BERNARDO DE IRIGOYEN,0,3,0,3
2020-08-24T00:00:00-03:00,San Jerónimo,CENTENO,2,4,0,6
2020-08-24T00:00:00-03:00,San Jerónimo,CORONDA,15,85,0,100
2020-08-24T00:00:00-03:00,San Jerónimo,DESVIO ARIJON,3,28,0,31
2020-08-24T00:00:00-03:00,San Jerónimo,DIAZ,0,2,0,2
2020-08-24T00:00:00-03:00,San Jerónimo,GABOTO,0,14,0,14
2020-08-24T00:00:00-03:00,San Jerónimo,GALVEZ,9,57,0,66
2020-08-24T00:00:00-03:00,San Jerónimo,GESSLER,0,5,0,5
2020-08-24T00:00:00-03:00,San Jerónimo,IRIGOYEN,0,2,0,2
2020-08-24T00:00:00-03:00,San Jerónimo,LARRECHEA,0,1,0,1
2020-08-24T00:00:00-03:00,San Jerónimo,LOPEZ,1,4,0,5
2020-08-24T00:00:00-03:00,San Jerónimo,MACIEL,2,24,0,26
2020-08-24T00:00:00-03:00,San Jerónimo,MONJE,1,7,0,8
2020-08-24T00:00:00-03:00,San Jerónimo,PUEBLO IRIGOYEN,1,3,0,4
2020-08-24T00:00:00-03:00,San Jerónimo,PUERTO ARAGON,0,1,0,1
2020-08-24T00:00:00-03:00,San Jerónimo,SAN FABIAN,0,2,0,2
2020-08-24T00:00:00-03:00,San Jerónimo,SAN GENARO,1,12,0,13
2020-08-24T00:00:00-03:00,San Jerónimo,SAN GENARO NORTE,0,1,0,1
2020-08-24T00:00:00-03:00,San Justo,CAYASTACITO,0,2,0,2
2020-08-24T00:00:00-03:00,San Justo,ESTHER,0,1,0,1
2020-08-24T00:00:00-03:00,San Justo,GOBERNADOR CRESPO,0,13,0,13
2020-08-24T00:00:00-03:00,San Justo,LA CRIOLLA,0,6,0,6
2020-08-24T00:00:00-03:00,San Justo,LA PENCA Y CARAGUATA,0,1,0,1
2020-08-24T00:00:00-03:00,San Justo,MARCELINO ESCALADA,0,3,0,3
2020-08-24T00:00:00-03:00,San Justo,PEDRO GOMEZ CELLO,0,1,0,1
2020-08-24T00:00:00-03:00,San Justo,SAN JUSTO,11,79,0,90
2020-08-24T00:00:00-03:00,San Justo,SAN MARTIN NORTE,0,1,0,1
2020-08-24T00:00:00-03:00,San Justo,VERA Y PINTADO,0,1,0,1
2020-08-24T00:00:00-03:00,San Justo,VIDELA,13,19,0,32
2020-08-24T00:00:00-03:00,San Lorenzo,ALDAO,3,4,0,7
2020-08-24T00:00:00-03:00,San Lorenzo,CAPITAN BERMUDEZ,62,188,0,250
2020-08-24T00:00:00-03:00,San Lorenzo,CARCARAÑA,9,69,0,78
2020-08-24T00:00:00-03:00,San Lorenzo,CORONEL ARNOLD,0,2,0,2
2020-08-24T00:00:00-03:00,San Lorenzo,FRAY LUIS BELTRAN,36,118,0,154
2020-08-24T00:00:00-03:00,San Lorenzo,FUENTES,7,22,0,29
2020-08-24T00:00:00-03:00,San Lorenzo,LUIS PALACIOS,1,9,0,10
2020-08-24T00:00:00-03:00,San Lorenzo,PUERTO GENERAL SAN MARTIN,11,91,0,102
2020-08-24T00:00:00-03:00,San Lorenzo,PUJATO,48,31,0,79
2020-08-24T00:00:00-03:00,San Lorenzo,RICARDONE,12,38,0,50
2020-08-24T00:00:00-03:00,San Lorenzo,ROLDAN,26,202,0,228
2020-08-24T00:00:00-03:00,San Lorenzo,SAN JERONIMO SUD,0,13,0,13
2020-08-24T00:00:00-03:00,San Lorenzo,SAN LORENZO,175,402,0,577
2020-08-24T00:00:00-03:00,San Lorenzo,TIMBUES,6,30,0,36
2020-08-24T00:00:00-03:00,San Lorenzo,VILLA MUGUETA,0,11,0,11
2020-08-24T00:00:00-03:00,San Martín,CAÑADA ROSQUIN,0,8,0,8
2020-08-24T00:00:00-03:00,San Martín,CARLOS PELLEGRINI,0,26,0,26
2020-08-24T00:00:00-03:00,San Martín,CASAS,0,3,0,3
2020-08-24T00:00:00-03:00,San Martín,CASTELAR,0,2,0,2
2020-08-24T00:00:00-03:00,San Martín,COLONIA BELGRANO,0,2,0,2
2020-08-24T00:00:00-03:00,San Martín,CRISPI,0,1,0,1
2020-08-24T00:00:00-03:00,San Martín,EL TREBOL,0,29,0,29
2020-08-24T00:00:00-03:00,San Martín,LANDETA,0,4,0,4
2020-08-24T00:00:00-03:00,San Martín,LAS PETACAS,0,6,0,6
2020-08-24T00:00:00-03:00,San Martín,LOS CARDOS,1,9,0,10
2020-08-24T00:00:00-03:00,San Martín,MARIA SUSANA,0,6,0,6
2020-08-24T00:00:00-03:00,San Martín,PIAMONTE,0,7,0,7
2020-08-24T00:00:00-03:00,San Martín,SAN JORGE,0,53,0,53
2020-08-24T00:00:00-03:00,San Martín,SAN MARTIN DE LAS ESCOBAS,0,9,0,9
2020-08-24T00:00:00-03:00,San Martín,SASTRE,0,15,0,15
2020-08-24T00:00:00-03:00,Vera,CALCHAQUI,0,30,0,30
2020-08-24T00:00:00-03:00,Vera,CAÑADA OMBU,0,1,0,1
2020-08-24T00:00:00-03:00,Vera,ESPIN,0,1,0,1
2020-08-24T00:00:00-03:00,Vera,FORTIN OLMOS,0,4,0,4
2020-08-24T00:00:00-03:00,Vera,GARABATO,0,1,0,1
2020-08-24T00:00:00-03:00,Vera,GOLONDRINA,0,3,0,3
2020-08-24T00:00:00-03:00,Vera,INTIYACO,0,4,0,4
2020-08-24T00:00:00-03:00,Vera,LA GALLARETA,0,19,0,19
2020-08-24T00:00:00-03:00,Vera,MARGARITA,1,15,0,16
2020-08-24T00:00:00-03:00,Vera,POZO DE LOS INDIOS,0,1,0,1
2020-08-24T00:00:00-03:00,Vera,VERA,1,71,0,72
2020-08-23T00:00:00-03:00,Belgrano,ARMSTRONG,5,0,0,5
2020-08-23T00:00:00-03:00,Belgrano,BOUQUET,2,0,0,2
2020-08-23T00:00:00-03:00,Belgrano,LAS PAREJAS,14,0,0,14
2020-08-23T00:00:00-03:00,Belgrano,LAS ROSAS,10,0,0,10
2020-08-23T00:00:00-03:00,Belgrano,MONTES DE OCA,3,0,0,3
2020-08-23T00:00:00-03:00,Belgrano,TORTUGAS,1,0,0,1
2020-08-23T00:00:00-03:00,Caseros,AREQUITO,8,0,0,8
2020-08-23T00:00:00-03:00,Caseros,ARTEAGA,10,0,0,10
2020-08-23T00:00:00-03:00,Caseros,BIGAND,1,0,0,1
2020-08-23T00:00:00-03:00,Caseros,CASILDA,455,0,0,455
2020-08-23T00:00:00-03:00,Caseros,CHABAS,4,0,0,4
2020-08-23T00:00:00-03:00,Caseros,CHAÑAR LADEADO,5,0,0,5
2020-08-23T00:00:00-03:00,Caseros,GODEKEN,1,0,0,1
2020-08-23T00:00:00-03:00,Caseros,LOS MOLINOS,20,0,0,20
2020-08-23T00:00:00-03:00,Caseros,LOS QUIRQUINCHOS,2,0,0,2
2020-08-23T00:00:00-03:00,Caseros,SANFORD,2,0,0,2
2020-08-23T00:00:00-03:00,Caseros,SAN JOSE DE LA ESQUINA,36,0,0,36
2020-08-23T00:00:00-03:00,Caseros,VILLADA,3,0,0,3
2020-08-23T00:00:00-03:00,Castellanos,ATALIVA,1,0,0,1
2020-08-23T00:00:00-03:00,Castellanos,FRONTERA,1,0,0,1
2020-08-23T00:00:00-03:00,Castellanos,LEHMANN,1,0,0,1
2020-08-23T00:00:00-03:00,Castellanos,MARIA JUANA,1,0,0,1
2020-08-23T00:00:00-03:00,Castellanos,PLAZA CLUCELLAS,1,0,0,1
2020-08-23T00:00:00-03:00,Castellanos,RAFAELA,30,0,0,30
2020-08-23T00:00:00-03:00,Castellanos,SUNCHALES,1,0,0,1
2020-08-23T00:00:00-03:00,Constitución,BOMBAL,33,0,0,33
2020-08-23T00:00:00-03:00,Constitución,EMPALME VILLA CONSTITUCION,8,0,0,8
2020-08-23T00:00:00-03:00,Constitución,GODOY,1,0,0,1
2020-08-23T00:00:00-03:00,Constitución,MAXIMO PAZ,1,0,0,1
2020-08-23T00:00:00-03:00,Constitución,PAVON,4,0,0,4
2020-08-23T00:00:00-03:00,Constitución,RUEDA,2,0,0,2
2020-08-23T00:00:00-03:00,Constitución,SANTA TERESA,1,0,0,1
2020-08-23T00:00:00-03:00,Constitución,VILLA CONSTITUCION,74,0,0,74
2020-08-23T00:00:00-03:00,Garay,CAMPO DEL MEDIO,5,0,0,5
2020-08-23T00:00:00-03:00,Garay,CAYASTA,5,0,0,5
2020-08-23T00:00:00-03:00,Garay,HELVECIA,37,0,0,37
2020-08-23T00:00:00-03:00,Garay,SANTA ROSA DE CALCHINES,1,0,0,1
2020-08-23T00:00:00-03:00,General López,CAÑADA DEL UCLE,7,0,0,7
2020-08-23T00:00:00-03:00,General López,CARMEN,2,0,0,2
2020-08-23T00:00:00-03:00,General López,CARRERAS,57,0,0,57
2020-08-23T00:00:00-03:00,General López,CHOVET,2,0,0,2
2020-08-23T00:00:00-03:00,General López,ELORTONDO,7,0,0,7
2020-08-23T00:00:00-03:00,General López,FIRMAT,39,0,0,39
2020-08-23T00:00:00-03:00,General López,HUGHES,1,0,0,1
2020-08-23T00:00:00-03:00,General López,MELINCUE,4,0,0,4
2020-08-23T00:00:00-03:00,General López,MURPHY,2,0,0,2
2020-08-23T00:00:00-03:00,General López,RUFINO,7,0,0,7
2020-08-23T00:00:00-03:00,General López,SANCTI SPIRITU,5,0,0,5
2020-08-23T00:00:00-03:00,General López,SAN GREGORIO,1,0,0,1
2020-08-23T00:00:00-03:00,General López,SANTA ISABEL,90,0,0,90
2020-08-23T00:00:00-03:00,General López,VENADO TUERTO,268,0,0,268
2020-08-23T00:00:00-03:00,General López,VILLA CAÑAS,27,0,0,27
2020-08-23T00:00:00-03:00,General López,WHEELWRIGHT,1,0,0,1
2020-08-23T00:00:00-03:00,General Obligado,AVELLANEDA,6,0,0,6
2020-08-23T00:00:00-03:00,General Obligado,FLORENCIA,1,0,0,1
2020-08-23T00:00:00-03:00,General Obligado,LA HORTENSIA,2,0,0,2
2020-08-23T00:00:00-03:00,General Obligado,LAS TOSCAS,2,0,0,2
2020-08-23T00:00:00-03:00,General Obligado,RECONQUISTA,6,0,0,6
2020-08-23T00:00:00-03:00,General Obligado,TACUARENDI,1,0,0,1
2020-08-23T00:00:00-03:00,General Obligado,VILLA ADELA,2,0,0,2
2020-08-23T00:00:00-03:00,General Obligado,VILLA OCAMPO,22,0,0,22
2020-08-23T00:00:00-03:00,Iriondo,CAÑADA DE GOMEZ,3,0,0,3
2020-08-23T00:00:00-03:00,Iriondo,CORREA,3,0,0,3
2020-08-23T00:00:00-03:00,Iriondo,LUCIO V. LOPEZ,1,0,0,1
2020-08-23T00:00:00-03:00,Iriondo,OLIVEROS,5,0,0,5
2020-08-23T00:00:00-03:00,Iriondo,PUEBLO ANDINO,4,0,0,4
2020-08-23T00:00:00-03:00,Iriondo,SALTO GRANDE,1,0,0,1
2020-08-23T00:00:00-03:00,Iriondo,TOTORAS,4,0,0,4
2020-08-23T00:00:00-03:00,Iriondo,VILLA LA RIVERA - PUEBLO ANDINO,1,0,0,1
2020-08-23T00:00:00-03:00,La Capital,ANGEL GALLARDO,5,0,0,5
2020-08-23T00:00:00-03:00,La Capital,ARROYO AGUIAR,1,0,0,1
2020-08-23T00:00:00-03:00,La Capital,ARROYO LEYES,1,0,0,1
2020-08-23T00:00:00-03:00,La Capital,CANDIOTI,1,0,0,1
2020-08-23T00:00:00-03:00,La Capital,LAGUNA PAIVA,11,0,0,11
2020-08-23T00:00:00-03:00,La Capital,LLAMBI CAMPBELL,3,0,0,3
2020-08-23T00:00:00-03:00,La Capital,MONTE VERA,91,0,0,91
2020-08-23T00:00:00-03:00,La Capital,RECREO,11,0,0,11
2020-08-23T00:00:00-03:00,La Capital,SAN JOSE DEL RINCON,4,0,0,4
2020-08-23T00:00:00-03:00,La Capital,SANTA FE,215,0,0,215
2020-08-23T00:00:00-03:00,La Capital,SANTO TOME,62,0,0,62
2020-08-23T00:00:00-03:00,La Capital,SAUCE VIEJO,6,0,0,6
2020-08-23T00:00:00-03:00,Las Colonias,ESPERANZA,27,0,0,27
2020-08-23T00:00:00-03:00,Las Colonias,FRANCK,5,0,0,5
2020-08-23T00:00:00-03:00,Las Colonias,HUMBOLDT,5,0,0,5
2020-08-23T00:00:00-03:00,Las Colonias,PILAR,1,0,0,1
2020-08-23T00:00:00-03:00,Las Colonias,SAN CARLOS SUD,1,0,0,1
2020-08-23T00:00:00-03:00,Las Colonias,SAN JERONIMO NORTE,3,0,0,3
2020-08-23T00:00:00-03:00,Rosario,ALVEAR,7,0,0,7
2020-08-23T00:00:00-03:00,Rosario,ARROYO SECO,11,0,0,11
2020-08-23T00:00:00-03:00,Rosario,CORONEL BOGADO,1,0,0,1
2020-08-23T00:00:00-03:00,Rosario,FIGHIERA,4,0,0,4
2020-08-23T00:00:00-03:00,Rosario,FUNES,61,0,0,61
2020-08-23T00:00:00-03:00,Rosario,GENERAL LAGOS,1,0,0,1
2020-08-23T00:00:00-03:00,Rosario,GRANADERO BAIGORRIA,36,0,0,36
2020-08-23T00:00:00-03:00,Rosario,IBARLUCEA,8,0,0,8
2020-08-23T00:00:00-03:00,Rosario,PEREZ,43,0,0,43
2020-08-23T00:00:00-03:00,Rosario,PIÑERO,1,0,0,1
2020-08-23T00:00:00-03:00,Rosario,PUEBLO ESTHER,13,0,0,13
2020-08-23T00:00:00-03:00,Rosario,ROSARIO,2217,0,0,2217
2020-08-23T00:00:00-03:00,Rosario,SOLDINI,20,0,0,20
2020-08-23T00:00:00-03:00,Rosario,VILLA GOBERNADOR GALVEZ,50,0,0,50
2020-08-23T00:00:00-03:00,Rosario,ZAVALLA,62,0,0,62
2020-08-23T00:00:00-03:00,San Cristóbal,CERES,22,0,0,22
2020-08-23T00:00:00-03:00,San Javier,SAN JAVIER,3,0,0,3
